objectId,Kumoti,requirement,sect,specialized,help_specialization,ACL,name,updatedAt,order,requirements,quality_1,value,quality_2,note,quality_3,quality_4,quality3,quality_5,quality_6,wta_camps,focus,shareable,page_number,exceptional,affinity_1,type,createdAt,affinity_2,faction,affinity_3,Ananasi,category
diZt7eGhHJ,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Spawning Pool,Tue Jan 14 2020 21:16:24 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:24 GMT-0500 (Eastern Standard Time),,,,,techniques
dkvzUtMMWS,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Silver Fangs,Tue Jan 14 2020 21:16:33 GMT-0500 (Eastern Standard Time),10,,The Sun Lodge,,The Moon Lodge,2 points of Flaws,Ivory Priesthood,,,,,,,,,,,,Tue Jan 14 2020 21:16:33 GMT-0500 (Eastern Standard Time),,,,,wta_tribes
dnZ5kuhx0n,,Gurahl,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Mountain Guardians,Tue Jan 14 2020 21:16:26 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:26 GMT-0500 (Eastern Standard Time),,,,,wta_camps
dot9MzrmeB,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Trickster,Tue Jan 14 2020 21:16:10 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:10 GMT-0500 (Eastern Standard Time),,,,,archetype_2
dpSmgQRjtf,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Bane of the Aeons,Tue Jan 14 2020 21:16:20 GMT-0500 (Eastern Standard Time),,Followers of Set,,1,,,,,,,,,,,27,,,,Tue Jan 14 2020 21:16:20 GMT-0500 (Eastern Standard Time),,,,,merits
dqVChtFyDL,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Uktena,Tue Jan 14 2020 21:16:17 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:17 GMT-0500 (Eastern Standard Time),,,,,extra_affinity_links
dsXSxofhAu,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Troublemaker,Tue Jan 14 2020 21:16:10 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:10 GMT-0500 (Eastern Standard Time),,,,,archetype_2s
e1TS91VPDX,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Metamorphosis,Tue Jan 14 2020 21:16:11 GMT-0500 (Eastern Standard Time),4,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:11 GMT-0500 (Eastern Standard Time),,,,,ctdbs_arts_affinities_links
e2yR4lUA6x,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Influences: The Underworld,Sun Jan 26 2020 15:30:12 GMT-0500 (Eastern Standard Time),0,,,,,,,,,,,,,,103,,,,Tue Jan 14 2020 21:16:11 GMT-0500 (Eastern Standard Time),,,,,backgrounds
e42Ah2SKMH,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Unbreakable,Tue Jan 14 2020 21:16:26 GMT-0500 (Eastern Standard Time),,,,1,,,,Weapon,,,,,,,,,,,Tue Jan 14 2020 21:16:26 GMT-0500 (Eastern Standard Time),,,,,wta_fetish_traits
e4DVt6W5MX,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Blood in the Air,Tue Jan 14 2020 21:16:28 GMT-0500 (Eastern Standard Time),,,,2,,,,,,,,,Perception,,,No,Wendigo,Tribal,Tue Jan 14 2020 21:16:28 GMT-0500 (Eastern Standard Time),,,,,wta_gifts
e64GFwwPw1,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Permanent Wound,Tue Jan 14 2020 21:16:27 GMT-0500 (Eastern Standard Time),,,,3,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:27 GMT-0500 (Eastern Standard Time),,,,,wta_flaws
e7pH96aCXT,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Light Sleeper,Tue Jan 14 2020 21:16:21 GMT-0500 (Eastern Standard Time),,,,1,,Stay awake 1 hour after sunrise and up 1 hour before sunset. Awaken instantly at signs of trouble or danger. Ignore penalties for acting in daytime.,,,,,,,,,,,,General,Tue Jan 14 2020 21:16:21 GMT-0500 (Eastern Standard Time),,,,,merits
e9J3kugPF5,,Uktena,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Web Walkers,Tue Jan 14 2020 21:16:26 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:26 GMT-0500 (Eastern Standard Time),,,,,wta_camps
eAsET7L1Dg,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Camarilla,Sat Feb 14 2026 18:17:01 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:23 GMT-0500 (Eastern Standard Time),,,,,sects
eB7hBAxZVp,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Skill Aptitude,Tue Jan 14 2020 21:16:15 GMT-0500 (Eastern Standard Time),,,,2,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:15 GMT-0500 (Eastern Standard Time),,,,,ctdbs_merits
eB8ONlUtRG,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Chosen of Cappadocius,Tue Jan 14 2020 21:16:20 GMT-0500 (Eastern Standard Time),,Cappadocian,,1,,,,,,,,,,,47,,,,Tue Jan 14 2020 21:16:20 GMT-0500 (Eastern Standard Time),,,,,merits
eDYLgCxtmr,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Bloodline: Kiasyd,Tue Jan 14 2020 21:16:20 GMT-0500 (Eastern Standard Time),,,,4,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:20 GMT-0500 (Eastern Standard Time),,,,,merits
eFyGBqcbs6,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Paragon,Tue Jan 14 2020 21:16:33 GMT-0500 (Eastern Standard Time),1,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:33 GMT-0500 (Eastern Standard Time),,,,,wta_monikers
eHCYLlnPXP,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Crinos,Tue Jan 14 2020 21:16:27 GMT-0500 (Eastern Standard Time),,,,,,"Aggravated Claw & Bite attacks w/o a grapple; +5 Brawl, Melee skills +1 damage Brawl, Melee attacks",,,,,,,Strength: +7 Brawl vs. +5 Brawl,,,,,Gurahl,Tue Jan 14 2020 21:16:27 GMT-0500 (Eastern Standard Time),,,,,wta_forms
eHeJ2WHYaj,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Bolt,Tue Jan 14 2020 21:16:28 GMT-0500 (Eastern Standard Time),,,,3,,,,,,,,,Wits,,,No,Ratkin,Fera,Tue Jan 14 2020 21:16:28 GMT-0500 (Eastern Standard Time),,,,,wta_gifts
eKecHeBKYX,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Free Spirit,Tue Jan 14 2020 21:16:10 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:10 GMT-0500 (Eastern Standard Time),,,,,archetype_2s
eLcA7HfNqB,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Death Becomes You,Tue Jan 14 2020 21:16:20 GMT-0500 (Eastern Standard Time),,MalkavianAnanke,,3,,,,,,,,,,,37-38,,,,Tue Jan 14 2020 21:16:20 GMT-0500 (Eastern Standard Time),,,,,merits
eN9tWMilFN,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Empire of Stones,Tue Jan 14 2020 21:16:12 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:12 GMT-0500 (Eastern Standard Time),,,,,ctdbs_kith_group_types
eOR18GdWen,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Conduit of Pain,Tue Jan 14 2020 21:16:28 GMT-0500 (Eastern Standard Time),,,,5,,,,,,,,,Charisma,,,Yes,Theurge,General,Tue Jan 14 2020 21:16:28 GMT-0500 (Eastern Standard Time),Galliard,,,,wta_gifts
eS7I6MHAgt,,requires_specialization,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Allergy,Tue Jan 14 2020 21:16:27 GMT-0500 (Eastern Standard Time),,requires_specialization,,1,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:27 GMT-0500 (Eastern Standard Time),,,,,wta_flaws
eSXN32TINU,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Necromancy: Circle of Cerberus,Tue Jan 14 2020 21:16:22 GMT-0500 (Eastern Standard Time),,,,1,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:22 GMT-0500 (Eastern Standard Time),,,,,rituals
eSiJ9olfTO,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Mystic,Tue Jan 14 2020 21:16:33 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:33 GMT-0500 (Eastern Standard Time),,,,,wta_rites
eUgHBb38Ts,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Architect of the Tower,Tue Jan 14 2020 21:16:20 GMT-0500 (Eastern Standard Time),,,,2,,innate status trait Architect,,,,,,,,,,,,Camarilla,Tue Jan 14 2020 21:16:20 GMT-0500 (Eastern Standard Time),,,,,merits
eVXVhehmTc,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",City airports,Sat Feb 14 2026 18:08:11 GMT-0500 (Eastern Standard Time),1,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:19 GMT-0500 (Eastern Standard Time),,,,,influence_elite_specializations
eXjDMqAMeh,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Bad Sight,Tue Jan 14 2020 21:16:27 GMT-0500 (Eastern Standard Time),,,,2,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:27 GMT-0500 (Eastern Standard Time),,,,,wta_flaws
eXxUi2wFw1,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Curmudgeon,Tue Jan 14 2020 21:16:10 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:10 GMT-0500 (Eastern Standard Time),,,,,archetype_2s
eYxJFoaKdK,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Tremere,Tue Aug 31 2021 02:28:48 GMT-0400 (Eastern Daylight Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:11 GMT-0500 (Eastern Standard Time),,,,,clans
eZ1fKnFSlC,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Introvert,Tue Jan 14 2020 21:16:10 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:10 GMT-0500 (Eastern Standard Time),,,,,archetypes_2
eaXXq92ish,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Blood Feast,Tue Jan 14 2020 21:16:23 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,Auctoritas,Tue Jan 14 2020 21:16:23 GMT-0500 (Eastern Standard Time),,,,,sabbat_rituals
eb7Ejj98wp,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Chimerstry: Shared Nightmare,Tue Jan 14 2020 21:16:17 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:17 GMT-0500 (Eastern Standard Time),,,,,elder_disciplines
ecrKOxhUKG,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Dread,Tue Jan 14 2020 21:16:11 GMT-0500 (Eastern Standard Time),2,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:11 GMT-0500 (Eastern Standard Time),,,,,ctdbs_arts
eeXueUhHLV,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Fight or Flight,Tue Jan 14 2020 21:16:28 GMT-0500 (Eastern Standard Time),,,,1,,,,,,,,,Appearance,,,Yes,Ahroun,General,Tue Jan 14 2020 21:16:28 GMT-0500 (Eastern Standard Time),Metis,,,,wta_gifts
erTfGv2XR7,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Death's Grip,Tue Jan 14 2020 21:16:24 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:24 GMT-0500 (Eastern Standard Time),,,,,techniques
ewGiqjceDm,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Nuwisha,Tue Jan 14 2020 21:16:26 GMT-0500 (Eastern Standard Time),,,,2,,"No Rage track, No Linage Merits",,,,,,,,,,,,,Tue Jan 14 2020 21:16:26 GMT-0500 (Eastern Standard Time),,,,,wta_fera_descriptions
f2B7jJvAHF,,Followers of Set,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Setite Sorcery,Sat Mar 07 2020 10:05:09 GMT-0500 (Eastern Standard Time),,,,3,,"Gain access to Thaumaturgy: Path of Corruption and one item from List 4 without a teacher, must still pay out of Clan costs.",,,,,,,,,,,,Clan,Tue Jan 14 2020 21:16:22 GMT-0500 (Eastern Standard Time),,,,,merits
f2fDOZxK1H,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Feed the Blighted Wolf,Tue Jan 14 2020 21:16:24 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:24 GMT-0500 (Eastern Standard Time),,,,,techniques
f4GowWDAd4,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Pursuit,Tue Jan 14 2020 21:16:29 GMT-0500 (Eastern Standard Time),,,,2,,,,,,,,,Wits,,,No,Ahroun,General,Tue Jan 14 2020 21:16:29 GMT-0500 (Eastern Standard Time),Lupus,,,,wta_gifts
f5EnKwSZef,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Night,Tue Jan 14 2020 21:16:22 GMT-0500 (Eastern Standard Time),13,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:22 GMT-0500 (Eastern Standard Time),,,,,paths
f6kEvzrTpy,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Ghillie Dhu,Tue Jan 14 2020 21:16:13 GMT-0500 (Eastern Standard Time),4,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:13 GMT-0500 (Eastern Standard Time),,,,,ctdbs_kiths
f75rrMq1ew,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Flyapart,Tue Jan 14 2020 21:16:28 GMT-0500 (Eastern Standard Time),,,,1,,,,,,,,,Intelligence,,,No,Glass Walkers,Tribal,Tue Jan 14 2020 21:16:28 GMT-0500 (Eastern Standard Time),,,,,wta_gifts
fDSdqF4EGV,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Lasombra: Kiasyd,Sun Mar 01 2020 22:37:45 GMT-0500 (Eastern Standard Time),1,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:20 GMT-0500 (Eastern Standard Time),,,,,lore_specializations
fEBVxcUrmy,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Oakenshield,Tue Jan 14 2020 21:16:11 GMT-0500 (Eastern Standard Time),6,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:11 GMT-0500 (Eastern Standard Time),,,,,ctdbs_arts
fGyhVryRYV,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",The Golden Sickle,Tue Jan 14 2020 21:16:12 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:12 GMT-0500 (Eastern Standard Time),,,,,ctdbs_kith_group_types
fHLekepfNg,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Airliners,Tue Jan 14 2020 21:16:16 GMT-0500 (Eastern Standard Time),1,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:16 GMT-0500 (Eastern Standard Time),,,,,drive_specializations
fIHwfDrhAc,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Bane's Blessing,Tue Jan 14 2020 21:16:20 GMT-0500 (Eastern Standard Time),,Assamite,,2,,,,,,,,,,,23,,,,Tue Jan 14 2020 21:16:20 GMT-0500 (Eastern Standard Time),,,,,merits
fL1VtN1kHN,,,Camarilla,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Primus Inter Pares,Thu Feb 13 2020 22:50:14 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,Innate,Tue Jan 14 2020 21:16:23 GMT-0500 (Eastern Standard Time),,,,,status_traits
fLOJfzgJJ7,,requires_specialization,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Fallen Hero,Tue Jan 14 2020 21:16:27 GMT-0500 (Eastern Standard Time),,requires_specialization,,5,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:27 GMT-0500 (Eastern Standard Time),,,,,wta_flaws
fOjEs8HvGA,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Pack Reputation,Tue Jan 14 2020 21:16:32 GMT-0500 (Eastern Standard Time),,,,2,,,,,,,,,,,,,,General,Tue Jan 14 2020 21:16:32 GMT-0500 (Eastern Standard Time),,,,,wta_merits
fPoKABrcHa,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Punishment,Tue Jan 14 2020 21:16:33 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:33 GMT-0500 (Eastern Standard Time),,,,,wta_rites
fXZL9CFBC0,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Ragabash,Tue Jan 14 2020 21:16:17 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:17 GMT-0500 (Eastern Standard Time),,,,,extra_affinity_links
fbx6lmKuWK,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Slow Regeneration,Tue Jan 14 2020 21:16:27 GMT-0500 (Eastern Standard Time),,,,4,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:27 GMT-0500 (Eastern Standard Time),,,,,wta_flaws
fdn6gZ78UF,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Troublemaker,Tue Jan 14 2020 21:16:11 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:11 GMT-0500 (Eastern Standard Time),,,,,archetypes_2
fhTg1MEgDf,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Alternate Identity,Sun Jan 26 2020 15:30:12 GMT-0500 (Eastern Standard Time),0,,,,,,,,,,,,,,98,,,,Tue Jan 14 2020 21:16:11 GMT-0500 (Eastern Standard Time),,,,,backgrounds
fjq2ye8BZA,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Prestigious Sire,Tue Jan 14 2020 21:16:21 GMT-0500 (Eastern Standard Time),,,,1,,Bonus Status Trait Loyal.,,,,,,,,,,,,Camarilla,Tue Jan 14 2020 21:16:21 GMT-0500 (Eastern Standard Time),,,,,merits
fkkrXj9uAW,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Orthodox,Tue Jan 14 2020 21:16:18 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:18 GMT-0500 (Eastern Standard Time),,,,,factions
flrPYaVmjZ,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Kitsune,Tue Jan 14 2020 21:16:26 GMT-0500 (Eastern Standard Time),,,Inari's Messengers,2,Rusty's Rumspringa ,No Delirium; No Regeneration,The Wheel,,,,,,,,,,,,Tue Jan 14 2020 21:16:26 GMT-0500 (Eastern Standard Time),,,,,wta_fera_descriptions
fmI2MqrUTk,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Artist,Tue Jan 14 2020 21:16:10 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:10 GMT-0500 (Eastern Standard Time),,,,,archetypes_2
fmbDa17FHo,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Skill Aptitude,Tue Jan 14 2020 21:16:32 GMT-0500 (Eastern Standard Time),,requires_specialization,,2,,,,,,,,,,,,,,General,Tue Jan 14 2020 21:16:32 GMT-0500 (Eastern Standard Time),,,,,wta_merits
foLmoBNBqx,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Gospels of Irad & Adah,Tue Jan 14 2020 21:16:25 GMT-0500 (Eastern Standard Time),3,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:25 GMT-0500 (Eastern Standard Time),,,,,vampiric_texts
fpm0XGUAHH,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Untrustworthy,Tue Jan 14 2020 21:16:10 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:10 GMT-0500 (Eastern Standard Time),,,,,archetypes
fsEMoiuElB,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Revelry,Tue Jan 14 2020 21:16:11 GMT-0500 (Eastern Standard Time),8,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:11 GMT-0500 (Eastern Standard Time),,,,,ctdbs_arts_affinities_links
fviQ9xDEYD,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Con Artist,Tue Jan 14 2020 21:16:09 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:09 GMT-0500 (Eastern Standard Time),,,,,archetype_2
fwBZYBmJYG,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Tower of Babel,Tue Jan 14 2020 21:16:30 GMT-0500 (Eastern Standard Time),,,,1,,,,,,,,,Intelligence,,,No,Corax,Fera,Tue Jan 14 2020 21:16:30 GMT-0500 (Eastern Standard Time),,,,,wta_gifts
fwVyPsCpCL,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Linguistics,Tue Jan 14 2020 21:16:09 GMT-0500 (Eastern Standard Time),1,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:09 GMT-0500 (Eastern Standard Time),,,,,academics_specializations
fwaiARcrOS,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Corvid,Tue Jan 14 2020 21:16:27 GMT-0500 (Eastern Standard Time),,,,,,"Aggravted Peck(Bite) attacks; +2 Athletics, Dodge, and Stealth; Flight at 9 steps; use tools; vent rage",,,,,,,,,,,,Corax,Tue Jan 14 2020 21:16:27 GMT-0500 (Eastern Standard Time),,,,,wta_forms
fwf0tIQoGE,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",The Codex of the Damned,Tue Jan 14 2020 21:16:25 GMT-0500 (Eastern Standard Time),11,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:25 GMT-0500 (Eastern Standard Time),,,,,vampiric_texts
fyljksYR8Z,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",The Man in Black,Tue Jan 14 2020 21:16:22 GMT-0500 (Eastern Standard Time),,GangrelCoyote,,1,,,,,,,,,,,32,,,,Tue Jan 14 2020 21:16:22 GMT-0500 (Eastern Standard Time),,,,,merits
g2GaD08n5k,,Ananasi,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Kumoti,Tue Jan 14 2020 21:16:26 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:26 GMT-0500 (Eastern Standard Time),,,,,wta_camps
g4phyICVyK,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Architect,Tue Jan 14 2020 21:16:10 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:10 GMT-0500 (Eastern Standard Time),,,,,archetypes
g5u4MeS1e5,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Thumb on Fortune's Scales,Tue Jan 14 2020 21:16:15 GMT-0500 (Eastern Standard Time),,,,3,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:15 GMT-0500 (Eastern Standard Time),,,,,ctdbs_merits
g9roJITFkp,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Homid,Tue Jan 14 2020 21:16:17 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:17 GMT-0500 (Eastern Standard Time),,,,,extra_affinity_links
gAd2MK1nWO,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Gaurdian of the Glade,Tue Jan 14 2020 21:16:13 GMT-0500 (Eastern Standard Time),,,,1,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:13 GMT-0500 (Eastern Standard Time),,,,,ctdbs_merits
gAg9Q7z90O,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Quietus,Sun Jan 26 2020 15:30:50 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:16 GMT-0500 (Eastern Standard Time),,,,,disciplines
gAhTlY8CKB,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Overconfident,Tue Jan 14 2020 21:16:12 GMT-0500 (Eastern Standard Time),,,,2,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:12 GMT-0500 (Eastern Standard Time),,,,,ctdbs_flaws
gBRVtmryEa,,,Sabbat,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Loyalist,Thu Feb 13 2020 22:50:14 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,Abiding,Tue Jan 14 2020 21:16:23 GMT-0500 (Eastern Standard Time),,,,,status_traits
gDF3oq4oGA,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Medium,Tue Jan 14 2020 21:16:15 GMT-0500 (Eastern Standard Time),,,,1,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:15 GMT-0500 (Eastern Standard Time),,,,,ctdbs_merits
